"","timestamp","AvgPrc","Day","index","Pred","CI_Up","CI_Low","CI_UpT"
"1152",2020-11-09 07:30:00,NA,"Monday",164.571428571429,146.912265740147,152.177631766386,141.646899713908,153.468309215152
"1153",2020-11-09 08:30:00,NA,"Monday",164.714285714286,147.037192357386,152.302558383625,141.771826331146,153.593291828292
"1154",2020-11-09 09:30:00,NA,"Monday",164.857142857143,147.162122539023,152.427488565263,141.896756512784,153.718277959713
"1155",2020-11-09 10:30:00,NA,"Monday",165,147.287056280467,152.552422306706,142.021690254227,153.843267604899
"1156",2020-11-10 04:30:00,NA,"Tuesday",165.142857142857,147.411993577133,152.677359603373,142.146627550894,153.968260759346
"1157",2020-11-10 05:30:00,NA,"Tuesday",165.285714285714,147.536934424451,152.80230045069,142.271568398212,154.093257418559
"1158",2020-11-10 06:30:00,NA,"Tuesday",165.428571428571,147.661878817858,152.927244844097,142.396512791619,154.218257578054
"1159",2020-11-10 07:30:00,NA,"Tuesday",165.571428571429,147.786826752804,153.052192779043,142.521460726564,154.343261233357
"1160",2020-11-10 08:30:00,NA,"Tuesday",165.714285714286,147.911778224747,153.177144250986,142.646412198508,154.468268380004
"1161",2020-11-10 09:30:00,NA,"Tuesday",165.857142857143,148.036733229158,153.302099255397,142.771367202919,154.593279013541
"1162",2020-11-10 10:30:00,NA,"Tuesday",166,148.161691761517,153.427057787756,142.896325735277,154.718293129525
"1163",2020-11-11 04:30:00,NA,"Wednesday",166.142857142857,148.286653817314,153.552019843553,143.021287791074,154.843310723524
"1164",2020-11-11 05:30:00,NA,"Wednesday",166.285714285714,148.411619392049,153.676985418289,143.14625336581,154.968331791114
"1165",2020-11-11 06:30:00,NA,"Wednesday",166.428571428571,148.536588481235,153.801954507475,143.271222454996,155.093356327881
"1166",2020-11-11 07:30:00,NA,"Wednesday",166.571428571429,148.661561080393,153.926927106632,143.396195054153,155.218384329424
"1167",2020-11-11 08:30:00,NA,"Wednesday",166.714285714286,148.786537185053,154.051903211292,143.521171158814,155.343415791349
"1168",2020-11-11 09:30:00,NA,"Wednesday",166.857142857143,148.911516790758,154.176882816997,143.646150764519,155.468450709273
"1169",2020-11-11 10:30:00,NA,"Wednesday",167,149.03649989306,154.301865919299,143.77113386682,155.593489078823
"1170",2020-11-12 04:30:00,NA,"Thursday",167.142857142857,149.161486487519,154.426852513759,143.89612046128,155.718530895636
"1171",2020-11-12 05:30:00,NA,"Thursday",167.285714285714,149.28647656971,154.551842595949,144.021110543471,155.84357615536
"1172",2020-11-12 06:30:00,NA,"Thursday",167.428571428571,149.411470135213,154.676836161452,144.146104108974,155.96862485365
"1173",2020-11-12 07:30:00,NA,"Thursday",167.571428571429,149.536467179621,154.80183320586,144.271101153381,156.093676986174
"1174",2020-11-12 08:30:00,NA,"Thursday",167.714285714286,149.661467698535,154.926833724774,144.396101672296,156.218732548606
"1175",2020-11-12 09:30:00,NA,"Thursday",167.857142857143,149.786471687568,155.051837713807,144.521105661329,156.343791536635
"1176",2020-11-12 10:30:00,NA,"Thursday",168,149.911479142342,155.176845168581,144.646113116103,156.468853945955
"1177",2020-11-13 04:30:00,NA,"Friday",168.142857142857,150.036490058489,155.301856084728,144.771124032249,156.593919772272
"1178",2020-11-13 05:30:00,NA,"Friday",168.285714285714,150.161504431649,155.426870457889,144.89613840541,156.718989011301
"1179",2020-11-13 06:30:00,NA,"Friday",168.428571428571,150.286522257476,155.551888283715,145.021156231237,156.844061658767
"1180",2020-11-13 07:30:00,NA,"Friday",168.571428571429,150.41154353163,155.676909557869,145.14617750539,156.969137710405
"1181",2020-11-13 08:30:00,NA,"Friday",168.714285714286,150.536568249782,155.801934276021,145.271202223542,157.094217161957
"1182",2020-11-13 09:30:00,NA,"Friday",168.857142857143,150.661596407613,155.926962433852,145.396230381373,157.219300009179
"1183",2020-11-13 10:30:00,NA,"Friday",169,150.786628000813,156.051994027052,145.521261974574,157.344386247833
"1184",2020-11-16 04:30:00,NA,"Monday",169.142857142857,150.911663025083,156.177029051323,145.646296998844,157.469475873692
"1185",2020-11-16 05:30:00,NA,"Monday",169.285714285714,151.036701476133,156.302067502372,145.771335449894,157.594568882537
"1186",2020-11-16 06:30:00,NA,"Monday",169.428571428571,151.161743349682,156.427109375921,145.896377323442,157.719665270161
"1187",2020-11-16 07:30:00,NA,"Monday",169.571428571429,151.286788641458,156.552154667698,146.021422615219,157.844765032363
"1188",2020-11-16 08:30:00,NA,"Monday",169.714285714286,151.411837347202,156.677203373441,146.146471320962,157.969868164955
"1189",2020-11-16 09:30:00,NA,"Monday",169.857142857143,151.536889462659,156.802255488899,146.27152343642,158.094974663756
"1190",2020-11-16 10:30:00,NA,"Monday",170,151.661944983589,156.927311009829,146.39657895735,158.220084524594
"1191",2020-11-17 04:30:00,NA,"Tuesday",170.142857142857,151.787003905759,157.052369931998,146.521637879519,158.345197743308
"1192",2020-11-17 05:30:00,NA,"Tuesday",170.285714285714,151.912066224943,157.177432251183,146.646700198704,158.470314315746
"1193",2020-11-17 06:30:00,NA,"Tuesday",170.428571428571,152.03713193693,157.302497963169,146.771765910691,158.595434237764
"1194",2020-11-17 07:30:00,NA,"Tuesday",170.571428571429,152.162201037513,157.427567063752,146.896835011274,158.720557505227
"1195",2020-11-17 08:30:00,NA,"Tuesday",170.714285714286,152.287273522498,157.552639548737,147.021907496258,158.845684114012
"1196",2020-11-17 09:30:00,NA,"Tuesday",170.857142857143,152.412349387697,157.677715413937,147.146983361458,158.970814060001
"1197",2020-11-17 10:30:00,NA,"Tuesday",171,152.537428628935,157.802794655175,147.272062602696,159.095947339089
"1198",2020-11-18 04:30:00,NA,"Wednesday",171.142857142857,152.662511242044,157.927877268283,147.397145215805,159.221083947177
"1199",2020-11-18 05:30:00,NA,"Wednesday",171.285714285714,152.787597222865,158.052963249105,147.522231196626,159.346223880177
"1200",2020-11-18 06:30:00,NA,"Wednesday",171.428571428571,152.91268656725,158.178052593489,147.64732054101,159.47136713401
"1201",2020-11-18 07:30:00,NA,"Wednesday",171.571428571429,153.037779271058,158.303145297297,147.772413244818,159.596513704604
"1202",2020-11-18 08:30:00,NA,"Wednesday",171.714285714286,153.162875330158,158.428241356397,147.897509303918,159.721663587899
"1203",2020-11-18 09:30:00,NA,"Wednesday",171.857142857143,153.287974740428,158.553340766668,148.022608714189,159.846816779841
"1204",2020-11-18 10:30:00,NA,"Wednesday",172,153.413077497757,158.678443523997,148.147711471518,159.971973276387
"1205",2020-11-19 04:30:00,NA,"Thursday",172.142857142857,153.53818359804,158.80354962428,148.272817571801,160.097133073502
"1206",2020-11-19 05:30:00,NA,"Thursday",172.285714285714,153.663293037183,158.928659063423,148.397927010944,160.222296167159
"1207",2020-11-19 06:30:00,NA,"Thursday",172.428571428571,153.7884058111,159.05377183734,148.523039784861,160.347462553343
"1208",2020-11-19 07:30:00,NA,"Thursday",172.571428571429,153.913521915715,159.178887941955,148.648155889476,160.472632228043
"1209",2020-11-19 08:30:00,NA,"Thursday",172.714285714286,154.03864134696,159.304007373199,148.773275320721,160.597805187262
"1210",2020-11-19 09:30:00,NA,"Thursday",172.857142857143,154.163764100776,159.429130127015,148.898398074536,160.722981427007
"1211",2020-11-19 10:30:00,NA,"Thursday",173,154.288890173113,159.554256199352,149.023524146873,160.848160943296
