"Date","index","returns"
2014-02-24,454.158102221298,0.171852805954828
2014-02-25,525.375338616618,-0.13555496644141
2014-02-26,545.219675669552,-0.0363969569303675
2014-02-27,528.664851726921,0.0313144024773977
2014-02-28,521.857573185867,0.0130443226098962
2014-03-01,522.631758557642,-0.00148132094748987
2014-03-02,547.017568021403,-0.0445795727401691
2014-03-03,630.457865274973,-0.132348729152864
2014-03-04,614.145232165059,0.0265615236519983
2014-03-05,610.341880469115,0.00623151026932756
2014-03-06,575.137854416736,0.0612097182997628
2014-03-07,567.42431439217,0.0135939539933685
2014-03-08,592.319265299858,-0.0420296153883917
2014-03-09,579.339489679437,0.0224044379015194
2014-03-10,581.437555318095,-0.0036084109453679
2014-03-11,594.155338711049,-0.0214048121162114
2014-03-12,594.378592724054,-0.000375609107962305
2014-03-13,585.305809103724,0.0155009287097678
2014-03-14,593.482453087873,-0.0137773980369691
2014-03-15,585.444987513518,0.0137288143989256
2014-03-16,578.908098535175,0.0112917559710843
2014-03-17,568.575183079063,0.018173349389178
2014-03-18,562.796425758635,0.0102679353598201
2014-03-19,548.089897691594,0.0268323282895404
2014-03-20,540.069285564611,0.01485107992875
2014-03-21,521.168036841812,0.0362670912002525
2014-03-22,526.212545347677,-0.0095864466753286
2014-03-23,530.887223942345,-0.00880540797338136
2014-03-24,540.378312999606,-0.0175637860160898
2014-03-25,542.416277377528,-0.00375719620320947
2014-03-26,527.132982313705,0.0289932437859242
2014-03-27,469.401921091655,0.12298854910476
2014-03-28,466.1111276567,0.00706010485417674
2014-03-29,436.660402643186,0.0674453759380143
2014-03-30,425.278033642349,0.0267645354342692
2014-03-31,444.387490178519,-0.0430017877607067
2014-04-01,407.132187682052,0.0915066497408981
2014-04-02,417.61326718985,-0.025097573116693
2014-04-03,420.078987872389,-0.00586965964431529
2014-04-04,435.117625179067,-0.0345622342935159
2014-04-05,431.557951047551,0.00824842671273895
2014-04-06,427.992638692912,0.00833031232856651
2014-04-07,421.389826874105,0.0156691296222959
2014-04-08,411.738542312015,0.0234403233369782
2014-04-09,337.298557145959,0.220694644518872
2014-04-10,394.520860724114,-0.145042529495468
2014-04-11,393.044633543331,0.00375587669897581
2014-04-12,388.463942239051,0.0117918056380677
2014-04-13,428.989803778255,-0.0944681229770029
2014-04-14,487.271045435833,-0.11960743861858
2014-04-15,494.56645386106,-0.0147511186176735
2014-04-16,462.309050510818,0.0697745443542563
2014-04-17,447.507239782358,0.0330761369037487
2014-04-18,469.387180813116,-0.0466138444446965
2014-04-19,465.003402273553,0.00942741175253459
2014-04-20,461.016977287529,0.00864702425815134
2014-04-21,453.827238878664,0.0158424567609223
2014-04-22,456.841922860454,-0.00659896526770831
2014-04-23,463.299674008552,-0.013938604990209
2014-04-24,429.698024129194,0.0781982880825496
2014-04-25,426.798068095454,0.00679467938240919
2014-04-26,412.138796075825,0.0355687747894806
2014-04-27,411.64958695415,0.00118841154510774
2014-04-28,417.050961763496,-0.0129513544016447
2014-04-29,418.359902996884,-0.00312874447099643
2014-04-30,426.856399098624,-0.0199048113597026
2014-05-01,416.099255359677,0.0258523503716646
2014-05-02,407.998506368495,0.0198548496250273
2014-05-03,407.867352189808,0.000321560865274684
2014-05-04,403.151464232164,0.0116975587987136
2014-05-05,401.037907588821,0.00527021661381211
2014-05-06,411.819448831975,-0.0261802624274629
2014-05-07,409.930309676524,0.0046084398027133
2014-05-08,419.77592068155,-0.0234544444308322
2014-05-09,424.308356507695,-0.010681938634085
2014-05-10,409.506610741565,0.0361453157967984
2014-05-11,412.275054293092,-0.00671504017208679
2014-05-12,410.450111635772,0.00444619846745087
2014-05-13,416.680278825562,-0.0149519127887452
2014-05-14,416.356733878569,0.000777085899340335
2014-05-15,417.383761749236,-0.00246063207241831
2014-05-16,418.25545626515,-0.00208411989098167
2014-05-17,417.085830078188,0.0028042817631635
2014-05-18,416.854193836561,0.000555676889070433
2014-05-19,454.067985880056,-0.0819564320778297
2014-05-20,460.221312861858,-0.0133703651044271
2014-05-21,492.551057237243,-0.0656373464239917
2014-05-22,497.603707437274,-0.0101539641375533
2014-05-23,495.398247442448,0.00445189300973925
2014-05-24,539.160399595376,-0.0811672225663641
2014-05-25,550.608344508057,-0.0207914482714743
2014-05-26,541.467080145718,0.0168824009760273
2014-05-27,543.228518119212,-0.00324253590292367
2014-05-28,537.515606428092,0.0106283643168674
2014-05-29,590.891018407659,-0.0903303829586101
2014-05-30,592.061762512944,-0.00197740198643415
2014-05-31,611.926383779809,-0.0324624363214459
2014-06-01,626.941975324294,-0.0239505283351273
2014-06-02,638.165627878117,-0.0175873661374423
2014-06-03,613.168721514209,0.0407667669384357
2014-06-04,629.475252200712,-0.0259049591377808
2014-06-05,620.726229741385,0.0140948167487185
2014-06-06,623.554596785355,-0.0045358771446018
2014-06-07,621.998815514833,0.00250126082512536
2014-06-08,615.997888604239,0.00974179785614471
2014-06-09,620.35651564659,-0.00702600348737903
2014-06-10,602.281513125121,0.0300108871475762
2014-06-11,541.776365079392,0.111679194489893
2014-06-12,568.035423114451,-0.0462278529938943
2014-06-13,544.90321019021,0.0424519666826084
2014-06-14,557.459073151669,-0.0225233807577531
2014-06-15,566.258010420803,-0.0155387422468343
2014-06-16,581.217307796452,-0.0257378732102167
2014-06-17,579.018679968674,0.0037971621708246
2014-06-18,568.465039713725,0.0185651526789823
2014-06-19,565.405596701396,0.00541105894631722
2014-06-20,566.527474577352,-0.00198027090705966
2014-06-21,569.427033765852,-0.00509206450793886
2014-06-22,561.199347140448,0.0146608984264276
2014-06-23,557.51852148188,0.00660215852342305
2014-06-24,537.531219248219,0.0371835188691272
2014-06-25,555.290600436871,-0.0319821390361736
2014-06-26,573.732368236721,-0.0321435024775178
2014-06-27,570.927115629919,0.00491350389568868
2014-06-28,574.536865490986,-0.00628288640448238
2014-06-29,612.836828453704,-0.0624961836242053
2014-06-30,620.41327479629,-0.0122119346093509
2014-07-01,626.140682486422,-0.00914715789970466
2014-07-02,619.257718174796,0.0111148623741233
2014-07-03,606.638554899222,0.0208017825007341
2014-07-04,608.16251666527,-0.00250584625702399
2014-07-05,611.604542375391,-0.00562786158643036
2014-07-06,600.993653144666,0.0176555761865438
2014-07-07,600.122284889039,0.00145198449977313
2014-07-08,599.466982082229,0.00109314245220626
2014-07-09,594.424889729709,0.00848230355026391
2014-07-10,609.47889912246,-0.0246998040693869
2014-07-11,612.575449864387,-0.00505497035934532
2014-07-12,604.886604921938,0.0127112170775237
2014-07-13,595.194038308397,0.0162847172345473
2014-07-14,596.266450949988,-0.00179854600218099
2014-07-15,591.673769900142,0.00776218464208966
2014-07-16,600.768840267267,-0.0151390514246359
2014-07-17,604.020852268858,-0.005383939957331
2014-07-18,601.546538428258,0.00411325422479347
2014-07-19,596.884568156736,0.00781050561571583
2014-07-20,596.43228900236,0.000758307628066834
2014-07-21,595.493636072555,0.00157626022000068
2014-07-22,594.418369693498,0.00180893867666354
2014-07-23,576.641037887155,0.0308291131541383
2014-07-24,577.850129637846,-0.0020923967801989
2014-07-25,571.62584994229,0.0108887302703069
2014-07-26,568.629811401358,0.00526887349354532
2014-07-27,563.230013069902,0.00958719920130657
2014-07-28,559.903702319362,0.00594086221748569
2014-07-29,539.535957572487,0.0377504862484326
2014-07-30,561.88684140834,-0.0397782652817275
2014-07-31,572.137151371908,-0.0179158265443679
2014-08-01,566.69632031788,0.0096009641477397
2014-08-02,564.057099527104,0.00467899578427144
2014-08-03,565.007712071053,-0.00168247711250569
2014-08-04,561.674244843664,0.00593487641278001
2014-08-05,562.816885239941,-0.00203021697863515
2014-08-06,566.52491736699,-0.0065452233668426
2014-08-07,570.18273752418,-0.00641517169227768
2014-08-08,567.847931320363,0.00411167510708155
2014-08-09,568.458006483956,-0.0010732106094643
2014-08-10,554.089948641448,0.0259309122602513
2014-08-11,549.606409080325,0.00815772794321235
2014-08-12,527.332238626051,0.0422393489772381
2014-08-13,489.217079332389,0.0779105245991731
2014-08-14,476.845513566882,0.025944599274859
2014-08-15,504.430314807089,-0.0546850584322163
2014-08-16,479.852777873371,0.0512189114391324
2014-08-17,446.74224826046,0.0741155100996997
2014-08-18,471.09387149712,-0.0516916578839604
2014-08-19,498.551619602888,-0.0550750354148672
2014-08-20,498.857723790508,-0.000613610199906023
2014-08-21,498.502748126784,0.00071208366464881
2014-08-22,481.036299495687,0.0363100428167458
2014-08-23,492.573878838815,-0.0234230434028017
2014-08-24,484.085507405887,0.0175348596540632
2014-08-25,494.495339410493,-0.0210514259184256
2014-08-26,486.684490415137,0.0160491019319184
2014-08-27,483.37360969717,0.00684952726327137
2014-08-28,484.595213193599,-0.00252087404738999
2014-08-29,478.238211292576,0.0132925428184461
2014-08-30,457.877454180173,0.0444676996574533
2014-08-31,453.818895278805,0.00894312454503354
2014-09-01,452.570494373111,0.00275846729120754
2014-09-02,453.129238556887,-0.00123307907817916
2014-09-03,466.818753296659,-0.0293251173889167
2014-09-04,457.705552361942,0.0199106191473739
2014-09-05,459.617733043765,-0.00416037185762996
2014-09-06,457.883949958842,0.0037865120301297
2014-09-07,448.712015374772,0.020440581642124
2014-09-08,449.117828729505,-0.000903578813339467
2014-09-09,454.130958880003,-0.0110389526467456
2014-09-10,453.06252879737,0.00235823978970195
2014-09-11,450.058825052591,0.00667402476649048
2014-09-12,452.415658019672,-0.00520944163912673
2014-09-13,450.793899478862,0.00359756097561448
2014-09-14,447.85336167894,0.00656584956490702
2014-09-15,438.634253338275,0.021017757438007
2014-09-16,430.893772663346,0.0179637793952907
2014-09-17,400.618723914837,0.0755707283290741
2014-09-18,371.482114743499,0.0784334104253079
2014-09-19,385.571409262417,-0.0365413362621205
2014-09-20,375.474979035951,0.0268897550840514
2014-09-21,377.072510334611,-0.00423666869070383
2014-09-22,410.414324745077,-0.0812394022337708
2014-09-23,398.925471065045,0.0287994989373814
2014-09-24,385.955864883095,0.0336038582698535
2014-09-25,380.56266828838,0.0141716385870734
2014-09-26,375.544375771278,0.0133627151433036
2014-09-27,354.760059969405,0.0585869666491363
2014-09-28,350.111479656979,0.0132774289977022
2014-09-29,364.47030027004,-0.0393964078895378
2014-09-30,358.635353875507,0.0162698583156369
2014-10-01,349.940236402457,0.0248474355576827
2014-10-02,335.011606101165,0.0445615316884977
2014-10-03,307.746826900396,0.0885948345117908
2014-10-04,304.349898906266,0.011161258821961
2014-10-05,308.270762208621,-0.0127188945012633
2014-10-06,311.206995169926,-0.00943498381102292
2014-10-07,331.519654854397,-0.0612713586872904
2014-10-08,337.237267709419,-0.0169542734522123
2014-10-09,336.822394741419,0.00123172619896117
2014-10-10,338.874059924812,-0.00605435890799111
2014-10-11,352.951681490862,-0.03988540727894
2014-10-12,365.40288138621,-0.0340752646725514
2014-10-13,376.844706397545,-0.0303621752331696
2014-10-14,371.05769647996,0.0155959840544571
2014-10-15,358.911575267731,0.0338415421769784
2014-10-16,359.298545536057,-0.00107701596105414
2014-10-17,367.596158765488,-0.022572633123527
2014-10-18,365.710712159098,0.00515556844167375
2014-10-19,359.074367918939,0.0184818099900064
2014-10-20,361.193012927426,-0.00586568657936115
2014-10-21,358.190008093009,0.00838383195110737
2014-10-22,336.191831880696,0.065433404759575
2014-10-23,333.578943401695,0.00783289392416564
2014-10-24,326.702932599101,0.0210466760977377
2014-10-25,330.111750726598,-0.0103262550333134
2014-10-26,328.723911222131,0.00422190007203072
2014-10-27,330.864091900477,-0.0064684585929321
2014-10-28,313.804050121499,0.0543652695762606
2014-10-29,323.059971908003,-0.0286507849667608
2014-10-30,316.591373893196,0.020432009676264
2014-10-31,304.551178351447,0.039534227406123
2014-11-01,304.685357325538,-0.000440385370890528
2014-11-02,304.625070422949,0.000197905256140052
2014-11-03,308.181623408367,-0.0115404447094689
2014-11-04,317.431593670166,-0.0291400429139688
2014-11-05,327.315491274593,-0.0301968524799696
2014-11-06,321.534223076945,0.0179802577228756
2014-11-07,324.246526959948,-0.00836494351514705
2014-11-08,342.225793604787,-0.0525362698569761
2014-11-09,343.298143517007,-0.00312366941817377
2014-11-10,345.626166727942,-0.00673566828858685
2014-11-11,395.273068140171,-0.125601528193729
2014-11-12,393.229603618489,0.00519661923435755
2014-11-13,374.499970486538,0.0500123754552442
2014-11-14,356.487469275997,0.0505277261136936
2014-11-15,365.832159987712,-0.0255436556262001
2014-11-16,363.537340349635,0.0063124729797206
2014-11-17,353.713172126852,0.0277743917867448
2014-11-18,355.149215905024,-0.00404349415361382
2014-11-19,334.541804982017,0.0615989111558572
2014-11-20,327.430774436203,0.0217176609561462
2014-11-21,328.392019169068,-0.00292712574226794
2014-11-22,340.479759733805,-0.0355020826324222
2014-11-23,348.394837875134,-0.0227187009704354
2014-11-24,346.883796707881,0.00435604424765157
2014-11-25,335.917719518485,0.0326451287092422
2014-11-26,335.462314489449,0.00135754452695647
2014-11-27,337.514190172539,-0.00607937604650388
2014-11-28,334.234980523119,0.00981109052166862
2014-11-29,337.548258594357,-0.0098157166771814
2014-11-30,345.749684038863,-0.0237207026444718
2014-12-01,345.32253416546,0.00123695916467126
2014-12-02,337.46985932374,0.0232692627941813
2014-12-03,331.745653091555,0.0172548040308611
2014-12-04,338.30137349123,-0.0193783440250929
2014-12-05,335.643506198791,0.00791872103393221
2014-12-06,335.005779349422,0.00190362939590738
2014-12-07,322.595608271011,0.0384697458992838
2014-12-08,314.514788916263,0.0256929710128826
2014-12-09,307.496826550466,0.0228228773757622
2014-12-10,305.510502240728,0.0065016563920699
2014-12-11,308.839580926489,-0.0107793135704127
2014-12-12,305.72265175307,0.0101952837172707
2014-12-13,306.672274912214,-0.00309654062929199
2014-12-14,301.708272908928,0.016452986043189
2014-12-15,285.487521084375,0.0568177262632745
