Date,Close,Volume,Dividends,fedfunds,spy_returns,spy_returns_6mo,spy_returns_9mo,spy_returns_12mo,spy_returns_18mo,spy_returns_24mo
2017-12-01,241.5746612548828,164390900,0.0,1.3,0.027068916112607866,0.11865203303251226,0.2786660545719486,0.2917984153602222,0.43455465644273183,0.3665809005750369
2018-02-01,258.52789306640625,90102500,0.0,1.42,0.07017802166608966,0.19746454952712078,0.31505271035593063,0.3377188937763551,0.40005448871218485,0.44841613931152113
2018-03-01,245.7842559814453,176855100,0.0,1.51,-0.04929308375126695,0.11654469234417997,0.1989475901533917,0.269146020226011,0.43952893653244196,0.3442145019492622
2018-05-01,244.26129150390625,74203400,0.0,1.7,-0.0061963467572716535,0.08656057752574187,0.13109292552705143,0.29288651495784923,0.3984025203537398,0.33051823933391256
2018-06-01,252.20730590820312,71258400,0.0,1.82,0.0325307966537538,0.11955335067596584,0.16818848587158142,0.28290180712128077,0.3753238056344095,0.393966846702305
2018-08-01,260.0622253417969,53853300,0.0,1.91,0.031144694263744777,0.1056698848966442,0.18140641769389831,0.268596221179497,0.39556373946445245,0.5552831317302731
2018-10-01,271.3501281738281,62078900,0.0,2.19,0.04340462294051228,0.12325575358058583,0.20706129966369913,0.256532332358389,0.4510200025196529,0.611371771675119
2018-11-01,254.40293884277344,99495000,0.0,2.2,-0.06245506292961189,-0.015955548063718128,0.12929980984335954,0.17835834635254244,0.3163748556709627,0.37771585202571334
2019-02-01,252.6608123779297,85782500,0.0,2.4,-0.006847902279621176,0.02797801823809043,0.07420234127674319,0.1477834001102285,0.3046542107266943,0.4798041033730056
2019-03-01,262.35333251953125,78880500,0.0,2.41,0.03836178650096134,0.07406839169740365,0.08601345503999314,0.16704037198487542,0.38864853976803837,0.501979945981937
2019-04-01,268.59271240234375,77617900,0.0,2.42,0.02378235421251218,0.06496800889703214,0.03893127049680567,0.19228850272338383,0.3662493831403546,0.4646758548751657
2019-05-01,274.2120361328125,71671900,0.0,2.39,0.020921355908015693,0.054409327507748184,0.11566151801648861,0.16582863977943996,0.3376196884527438,0.47149542402291145
2019-07-01,279.1811828613281,78705600,0.0,2.4,0.01812154855999415,0.028859594576949643,0.142961216418785,0.1556724592351475,0.292795346043081,0.4928958515154147
2019-08-01,278.40679931640625,142646600,0.0,2.13,-0.0027737669744973825,0.09435370748003713,0.10388078693382119,0.07689269430163126,0.28954082507095036,0.4405797037370167
2019-10-01,278.1747131347656,88242400,0.0,1.83,-0.0008336225344010018,0.10098083876447084,0.06964674615532385,0.13178410075121127,0.2636875305732955,0.43639928722347454
2019-11-01,290.4119873046875,71141500,0.0,1.55,0.043991324847680646,0.10694986991662248,0.07024820389488906,0.1889398664709967,0.29185518795610466,0.5371643204561376
2020-04-01,236.0318145751953,189554600,0.0,0.05,-0.18725181847414207,-0.12122777843046317,-0.07221270458252005,-0.0641356969210688,0.04775001629004483,0.20062200564025878
2020-05-01,271.165771484375,125180000,0.0,0.05,0.14885263231320311,-0.011109157320002061,0.0732403214106887,0.04269572840878699,0.15287726601196616,0.32275986089939024
2020-06-01,292.9902038574219,55758300,0.0,0.08,0.08048372865638176,0.049462577866334234,0.11677713808194068,0.07974964238723703,0.21283499823804397,0.35674033651197146
2020-07-01,299.0661926269531,72396500,0.0,0.09,0.02073785638405856,0.07420577859906263,0.11345609473931306,0.17556107640636398,0.15680435514992608,0.3852322060306177
2020-09-01,339.59393310546875,54908700,0.0,0.09,0.13551428238185648,0.22079368494198004,0.23843554752275353,0.34407045520579027,0.38167488291481644,0.5427017570638046
2020-10-01,325.9073181152344,88698700,0.0,0.09,-0.04030288428616802,0.12222405534970826,0.16736849803059806,0.24224577208666398,0.3342569185180224,0.44975096795265923
2020-12-01,353.9300842285156,74231400,0.0,0.09,0.08598385048651447,0.4995016026356911,0.27126954189893193,0.31772035459524717,0.40333002231639137,0.5711028285884936
2021-02-01,365.3536682128906,75817600,0.0,0.08,0.03227638591185533,0.3473443429564371,0.31339640507111777,0.33237648268631936,0.40487019109642075,0.5533226624843062
2021-03-01,378.3176574707031,105348800,0.0,0.07,0.035483397008781115,0.2912297151573171,0.30269298103658815,0.35509726548661047,0.39420482318088723,0.5660485893077347
2021-04-01,390.302978515625,99682900,0.0,0.07,0.03168057532670154,0.30507221524192185,0.6536032619928098,0.4019161151019519,0.5341920981378314,0.5097132223770169
2021-06-01,408.8726501464844,54216600,0.0,0.08,0.04757758114345512,0.20400457807795846,0.5078328208914238,0.46984118555880494,0.6182669813270973,0.6635428844447664
2021-07-01,420.7277526855469,53441000,0.0,0.1,0.028994608797666466,0.2909429438978903,0.43597890696129227,0.4487272257261812,0.6036684140622655,0.7224495543077833
2021-09-01,441.61602783203125,48721400,0.0,0.08,0.04964796121280912,0.24774933669357435,0.4766497809496335,0.8710021300596351,0.6441846983938411,0.751004104507456
2021-10-01,425.8116760253906,129240100,0.0,0.08,-0.03578754123627914,0.16547803696135688,0.25388481511283345,0.5703002399398576,0.5528555275347287,0.6373453525045827
2021-11-01,451.1109313964844,48433600,0.0,0.08,0.05941418893733008,0.19241310176334636,0.3841693828948649,0.5396792297397388,0.6158357335299183,0.6624680977025397
2021-12-01,441.75604248046875,131939200,0.0,0.08,-0.02073744674520772,0.13182851988608113,0.24814493643114033,0.4771179537217134,0.586728641560287,0.7364423716562631
2022-02-01,445.718994140625,123155400,0.0,0.08,0.008970905384574346,0.09011692022183415,0.2199658383637897,0.31250576258733287,0.6022987464165739,0.7641002177809797
2022-03-01,423.1156921386719,137785900,0.0,0.2,-0.05071200083257332,0.005675735527030268,0.11841380856360884,0.29826999462794057,0.4569498183102114,0.6127704118535351
2022-04-01,447.0740051269531,89048800,0.0,0.33,0.05662355103679095,0.012359101461321575,0.14545373654906757,0.2631703973440669,0.8941260352193909,0.6645053439024429
2022-06-01,404.3033142089844,86585800,0.0,1.21,-0.09566803354138964,-0.05051144209376668,-0.011175450194242598,0.10660806058582639,0.49098211030030736,0.4744185554756728
2022-07-01,377.94482421875,74839700,0.0,1.68,-0.06519484026937672,-0.1621909425941802,-0.10168791622066575,-0.0009855031733008168,0.28995720417556914,0.3537618128313422
2022-08-01,407.2195739746094,69997500,0.0,2.33,0.0774577342509537,-0.0781799572269265,-0.07788769358367709,0.04334221461317167,0.36163693528062457,0.4626782642323646
2022-09-01,392.9936218261719,78740100,0.0,2.56,-0.03493435251549204,-0.11829285493231234,-0.07707175741527073,-0.038836122481226365,0.15724570881576572,0.41275825324849214
2022-11-01,382.7623291015625,85407600,0.0,3.78,-0.02603424624823769,-0.09537193677015399,-0.15151174032368953,-0.09023750713293177,0.17445147078969647,0.3179976923610426
2022-12-01,405.5178527832031,76398200,0.0,4.25,0.05945079217971494,-0.09295139477400283,-0.08203213134060938,-0.08174108903166455,0.14575694707370435,0.7180643783679963
