Date,Close,Volume,Dividends,t10yr_t2yr,Close_ewma,returns,returns_3mo,returns_6mo,returns_9mo,returns_12mo,returns_18mo,returns_24mo
1985-03-22,179.0399932861328,99250000,0,1.13,178.8476244351584,0.00035866257116690115,0.08195567936480685,0.07205217621655202,0.1656578721612625,0.13584047187837744,0.06273916203523289,0.17678985882358145
1985-03-25,177.97000122070312,74040000,0,1.15,178.62821863154457,-0.0012267750511462117,0.08028579878653774,0.07322559672474171,0.16320559116663547,0.1358688904582741,0.05863499796198468,0.17559610974792839
1985-03-26,178.42999267578125,89930000,0,1.14,178.57866214260372,-0.00027742810917841254,0.07769314043019504,0.07425181414732718,0.16450466303740252,0.13548390642318142,0.05881896116406127,0.17596056724714737
1985-03-27,179.5399932861328,101000000,0,1.21,178.81899492848598,0.0013458090849081117,0.07789871342752308,0.0756253810143257,0.16933469720905214,0.13231594440646188,0.06127959793130211,0.17458019227168298
1985-03-28,179.5399932861328,99780000,0,1.22,178.99924451789767,0.0010080002378034525,0.07922254755708891,0.07555563852334957,0.1706735912048165,0.13059942983692507,0.06434511903805551,0.17437713437534508
1985-03-29,180.66000366210938,101400000,0,1.22,179.41443430395057,0.002319505801106292,0.08107310185842498,0.07857680160440439,0.17285737454523975,0.13168938911535522,0.07016704226747095,0.17594495046891145
1985-04-01,181.27000427246094,89900000,0,1.21,179.87832679607814,0.002585591811089527,0.08178174642674851,0.08417416567505764,0.17545207463828194,0.13561261652583245,0.07588747218633252,0.18028209687660746
1985-04-02,180.52999877929688,101700000,0,1.22,180.0412447918828,0.0009057122039464183,0.08424446003026365,0.08896747501661695,0.17522853617314538,0.13796594324672462,0.07834641350450577,0.1839980105209893
1985-04-03,179.11000061035156,95480000,0,1.24,179.8084337465,-0.0012930983989359879,0.08526430997407686,0.09233624679257812,0.17454607702178815,0.13770470982116878,0.07569643472691157,0.18305461976821458
1985-04-04,179.02999877929688,86910000,0,1.22,179.6138250046992,-0.0010823115342584178,0.08737402927947602,0.09396028040514826,0.1749011000327454,0.1419011089477924,0.06953400402598753,0.18009818383137066
1985-04-08,178.02999877929688,79960000,0,1.28,179.2178684483486,-0.00220448819204333,0.08652478480709247,0.09405879139372719,0.17138332218339514,0.1426777259456875,0.0626464463864791,0.17184243421339906
1985-04-09,178.2100067138672,83980000,0,1.28,178.96590301472824,-0.0014059169200140165,0.08657153644928695,0.09532914021576899,0.16994057484785374,0.14360549722819926,0.05490132383640223,0.16470564233041451
1985-04-10,179.4199981689453,108200000,0,1.27,179.0794268032825,0.0006343319405648362,0.08648071257231416,0.09891612068279065,0.17531203989855948,0.1454704024754392,0.05450107163715012,0.15957258380520134
1985-04-11,180.19000244140625,108400000,0,1.3,179.35707071281342,0.0015503953440498819,0.08244386663223358,0.10205704291909656,0.1816663981475235,0.1497044461549304,0.056452996759179586,0.15448492578644624
1985-04-12,180.5399932861328,86220000,0,1.3,179.65280135614327,0.0016488373843002169,0.08061956335137399,0.10381911563572288,0.18537812995654956,0.1484213472750815,0.05804361211447118,0.1501084860441282
1985-04-15,180.9199981689453,80660000,0,1.28,179.96960055934377,0.0017633969568471297,0.07563429536581756,0.10335161992557018,0.18738492913445737,0.1488392105101708,0.05981130728975215,0.14565505372980603
1985-04-16,181.1999969482422,98480000,0,1.39,180.27719965656837,0.001709172528407965,0.07187498326035957,0.10075263925515943,0.18782354323183248,0.14775014996905278,0.0606590646430516,0.14465989858670647
1985-04-17,181.67999267578125,96020000,0,1.36,180.62789791137158,0.0019453278366388105,0.06919015544702689,0.1012067927000313,0.19086207256639365,0.14651582042093514,0.0661050367017082,0.14106177032978384
1985-04-18,180.83999633789062,100600000,0,1.4,180.68092251800132,0.0002935571262405734,0.06667692098582734,0.10134076275674331,0.19378585561818706,0.14620680560057253,0.07068021592155538,0.13824743910708515
1985-04-19,181.11000061035156,81110000,0,1.35,180.78819204108888,0.0005936959009984477,0.06427347013432905,0.0952441491341065,0.1980590611435631,0.146185243947488,0.07413785672490869,0.13591067255438327
1985-04-22,180.6999969482422,79930000,0,1.41,180.7661432678772,-0.00012195914435975119,0.05581508958197423,0.09033248509375924,0.20179726998867142,0.1477378806488392,0.07778504014209808,0.13639163260459064
1985-04-23,181.8800048828125,108900000,0,1.37,181.044608671611,0.0015404732252386477,0.050889283887122216,0.0894328105130231,0.2088588780582905,0.148462739985479,0.08223614927240619,0.13326259168717858
1985-04-24,182.25999450683594,99600000,0,1.44,181.34845513041722,0.0016782960897629984,0.045036398143863954,0.08977334157497374,0.2127803440376328,0.1485520216147076,0.08537850904277033,0.13217953417774275
1985-04-25,183.42999267578125,108600000,0,1.47,181.86883951675821,0.002869527540042993,0.04326043446039596,0.09160383683686035,0.21514543359758065,0.14747485735072896,0.09127397256444914,0.13053432340658655
1985-04-26,182.17999267578125,86570000,0,1.47,181.94662780651396,0.00042771642444328073,0.03920200022008835,0.09255764508366204,0.2125831861806149,0.14544493397534652,0.09472516593813896,0.12479470732388287
1985-04-29,180.6300048828125,88860000,0,1.5,181.61747207558858,-0.0018090784912783153,0.033901454316622504,0.09261954881390277,0.21010479747675537,0.1412059435130908,0.09742126313526933,0.12215261065508765
1985-04-30,179.8300018310547,111800000,0,1.5,181.1706045144551,-0.0024604877274554404,0.026219907609540627,0.09230023717172098,0.20597043119549308,0.13388306428715646,0.09794661598446908,0.11854045865192986
1985-05-01,178.3699951171875,101600000,0,1.45,180.4704521651382,-0.0038646023795821938,0.01814731007585091,0.08647659325976487,0.19365830828403818,0.12576489859113238,0.09594269813832645,0.11191892249956203
1985-05-02,179.00999450683594,107700000,0,1.43,180.10533775056263,-0.0020231257260965307,0.012693473848855552,0.08430488871912911,0.17799992840682077,0.121928739068637,0.09344564246299947,0.10630457058885301
1985-05-03,180.0800018310547,94870000,0,1.5,180.09900377068564,-3.516819632387591e-05,0.011545665976294694,0.0820065434064905,0.1600162063163204,0.12437903655452653,0.0955081942594469,0.10068622069841515
1985-05-06,179.99000549316406,85650000,0,1.49,180.07175420130523,-0.00015130327658618992,0.008127430200283614,0.0802675137904234,0.14628435901504488,0.12544978650248284,0.09861305875908988,0.09685671002767471
1985-05-07,180.75999450683594,100200000,0,1.51,180.2438142776879,0.0009555084146641857,0.0062879936610336085,0.07824628605172679,0.13719375581338444,0.12561026558020894,0.10302462041415428,0.09493803760270736
1985-05-08,180.6199951171875,101300000,0,1.53,180.33785948756278,0.0005217666428762868,0.004972079547725716,0.07359685751370404,0.13198212132294795,0.12623249051232066,0.10639085574105644,0.09493653349362297
1985-05-09,181.9199981689453,111000000,0,1.53,180.7333941579084,0.0021932980211119,0.0038556108176730497,0.07404199411168788,0.1234840182431387,0.12892278999776985,0.10716439246828924,0.09809086914903142
1985-05-10,184.27999877929688,140300000,0,1.42,181.6200453132555,0.004905851292608565,0.005776596280185453,0.07866054379185639,0.121066329217147,0.13730923745152324,0.11060575439517106,0.10293973022930492
1985-05-13,184.61000061035156,85830000,0,1.4,182.3675341375295,0.004115673592002267,0.010009634438302939,0.08434857045410737,0.11976462588452397,0.1459237252774026,0.11049519838786925,0.10961695502533919
1985-05-14,183.8699951171875,97360000,0,1.4,182.743149382444,0.0020596607103939846,0.012090184936327075,0.08791070774523946,0.11939448809557884,0.15035226995451056,0.10880190329993256,0.11298892928927962
1985-05-15,184.5399932861328,106100000,0,1.49,183.1923603583662,0.0024581549428268623,0.010674039839620342,0.09385108601442482,0.12292302735192218,0.1547581710141661,0.11060323786164661,0.11729221768646969
1985-05-16,185.66000366210938,99420000,0,1.5,183.80927118430196,0.0033675576029970067,0.012468282689382493,0.0999725251395922,0.12561581816704104,0.16244126148333438,0.1124355408539619,0.12443401881665683
1985-05-17,187.4199981689453,124600000,0,1.47,184.7119529304628,0.0049109696172817685,0.017364413313797344,0.10738492426125767,0.12968507935829465,0.17249425697580367,0.11638081276908863,0.13225611353542166
1985-05-20,189.72000122070312,146300000,0,1.46,185.96396500302285,0.006778186536912312,0.02458377092310915,0.1194212275048423,0.13485660614314599,0.18572461392122186,0.12456983743407468,0.13941775051751115
1985-05-21,189.63999938964844,130200000,0,1.49,186.88297359967925,0.004941863853254791,0.030103954504157482,0.13011505450898042,0.13360857243539725,0.19722499487428813,0.1289573667470405,0.14097581070814336
1985-05-22,188.55999755859375,101400000,0,1.51,187.30222958940786,0.002243414590709092,0.03416986042168735,0.13468541996316685,0.1323682301797482,0.20560069318481977,0.12926598885267082,0.1393310091940081
1985-05-23,187.60000610351562,101000000,0,1.43,187.37667371793478,0.00039745457750339774,0.037091262028739136,0.13609952746397425,0.12989384206169263,0.21414909869904108,0.12784810161696702,0.13790922833126107
1985-05-24,188.2899932861328,85970000,0,1.44,187.60500360998427,0.0012185609207322479,0.04043561154012032,0.13406277578712755,0.12842242389333336,0.2209839416655608,0.12745199538294494,0.13965486140270444
1985-05-28,187.86000061035156,90600000,0,1.38,187.66875286007607,0.0003398057027537149,0.039555252965576715,0.13423790271785974,0.12849062810039058,0.2281142307171622,0.12759342297016785,0.14390858197369694
1985-05-29,187.67999267578125,96540000,0,1.41,187.67156281400236,1.4972945061364484e-05,0.03930875483491758,0.13283082387445777,0.12664562156102854,0.23309633106384275,0.1251141052193101,0.14656258494494634
1985-05-30,187.75,108300000,0,1.36,187.69117211050175,0.00010448730860113109,0.0385452296758384,0.13405473706353943,0.12589397133443914,0.23656728833615448,0.12591046753355428,0.14616057360272805
1985-05-31,189.5500030517578,134100000,0,1.36,188.15587984581575,0.0024759168483448057,0.03752147784589943,0.13960736621919256,0.1288578588961664,0.2366632885858435,0.1290565501427181,0.1478355797707389
1985-06-03,189.32000732421875,125000000,0,1.33,188.4469117154165,0.0015467593669633573,0.03811208709213343,0.1440132588111782,0.13060071591783662,0.23413113334129343,0.1328571828283287,0.14802179233607937
1985-06-04,190.0399932861328,115400000,0,1.37,188.84518210809557,0.0021134354978473713,0.03930197938060309,0.1497541794990802,0.13605485337818135,0.23481075786189698,0.136253082108581,0.1528697703994888
1985-06-05,190.16000366210938,143900000,0,1.41,189.173887496599,0.0017406077551678223,0.04262277716034801,0.1532796668985168,0.14136055868322117,0.23277755875191475,0.13948196680118796,0.15920112120549113
1985-06-06,191.05999755859375,117200000,0,1.38,189.6454150120977,0.0024925613240736055,0.04800910022039706,0.15956734049536148,0.14436807168567878,0.23290449347294917,0.14250704839826867,0.1645226208517554
1985-06-07,189.67999267578125,99630000,0,1.37,189.65405942801857,4.558199269055763e-05,0.05075373937370409,0.16101945412259688,0.14675679738168101,0.23026142545968664,0.14392120959865418,0.16488418057802234
1985-06-10,189.50999450683594,87940000,0,1.29,189.6180431977229,-0.00018990487419201507,0.05303863312133639,0.16274099365894235,0.14848864744480927,0.23222100285509373,0.1449348260112422,0.1610427110026682
1985-06-11,189.0399932861328,102100000,0,1.3,189.47353071982536,-0.0007621240861918066,0.05283174445766603,0.16229759517285935,0.14874789258443366,0.2346781207292561,0.14405310729015408,0.1562410388367126
1985-06-12,187.61000061035156,97700000,0,1.4,189.0076481924569,-0.002458826441870454,0.052839973956146924,0.15934433597904585,0.1463736699704059,0.23431635018542707,0.1424231500025699,0.14770796869375946
1985-06-13,185.3300018310547,107000000,0,1.45,188.08823660210635,-0.004864414742700607,0.05017799529015665,0.15441249950004,0.1355188628753763,0.23382627647172938,0.14051009396727832,0.13444879944238997
1985-06-14,187.10000610351562,93090000,0,1.53,187.84117897745867,-0.0013135198091644984,0.05257643270227952,0.15488056376751413,0.12867967093525157,0.23914140643593318,0.1446616909884173,0.12729324950207954
1985-06-17,186.52999877929688,82170000,0,1.49,187.5133839279182,-0.001745064907092586,0.05306821446642096,0.15279412005233795,0.12258799771015849,0.23669305834506416,0.14565205555838956,0.12130573819962542
1985-06-18,187.33999633789062,106900000,0,1.53,187.4700370304113,-0.00023116695245373187,0.05064732693466212,0.15084711213065827,0.12129923261921527,0.23440208298457033,0.147760823497892,0.11553930822568415
1985-06-19,186.6300048828125,108300000,0,1.54,187.26002899351158,-0.001120221877726868,0.04851971531938615,0.14043468827979066,0.12046200998217693,0.22702263474815942,0.1488233153866465,0.10944278368368954
1985-06-20,186.72999572753906,87500000,0,1.55,187.12752067701845,-0.0007076166612027812,0.04667108051294466,0.1345157772364476,0.11909582177549183,0.22235657010228582,0.14702802550673555,0.10573832506573533
1985-06-21,189.61000061035156,125400000,0,1.54,187.7481406603517,0.0033165617814412407,0.04976591807301434,0.1358001970627083,0.12540383698814161,0.22366790632840394,0.15014694401359274,0.10748012185047195
1985-06-24,189.14999389648438,96040000,0,1.58,188.09860396938487,0.0018666672692495556,0.05301729710116421,0.13755963193497212,0.13012511704287144,0.2248756075832523,0.15232634607897388,0.11129655454354248
1985-06-25,189.74000549316406,115700000,0,1.54,188.50895435032965,0.0021815705820527054,0.055607383819440415,0.13762083652967494,0.13398814709534768,0.22925972079445134,0.15214714993402212,0.11964209572645257
1985-06-26,190.05999755859375,94130000,0,1.6,188.89671515239567,0.0020569887695913724,0.05635710136912486,0.13864596048580724,0.13624450964735346,0.23523501127409752,0.1514826920367356,0.12482692855050614
1985-06-27,191.22999572753906,106700000,0,1.58,189.4800352961815,0.0030880375199495713,0.05855215091277044,0.14241334903011627,0.13853173458524992,0.23921904798663585,0.15360835325940614,0.1287945233683172
1985-06-28,191.85000610351562,105200000,0,1.58,190.07252799801503,0.003126940001395795,0.059404884202395314,0.14529412428864896,0.14264953160710392,0.24253083106602524,0.15601893245367893,0.1310112008208737
1985-07-01,192.42999267578125,96080000,0,1.53,190.66189416745658,0.0031007435721994714,0.059949231035506534,0.14663373027327942,0.14916957321583935,0.24591952263193773,0.16027369579462136,0.13697977804738914
1985-07-02,192.00999450683594,111100000,0,1.54,190.99891925230142,0.0017676583268853019,0.060862023438490676,0.15023377176967934,0.1552442390048323,0.2467553228872985,0.15799944013926592,0.13765231657369204
1985-07-03,191.4499969482422,98410000,0,1.57,191.1116886762866,0.0005904191731902486,0.06286276285417358,0.15348702292607563,0.16100352123171802,0.24838128852290886,0.15192390185550808,0.13888137742692863
1985-07-05,192.52000427246094,62450000,0,1.57,191.46376757533017,0.0018422677413516553,0.06597455719414103,0.15911304936559834,0.16613382549285616,0.25241467985431476,0.14820924812352132,0.14221575981078427
1985-07-08,191.92999267578125,83670000,0,1.53,191.58032385044294,0.0006087641363627938,0.06898003814646003,0.16147330591015985,0.1695270085585363,0.25218538843173266,0.14521658083471967,0.14208475918572505
1985-07-09,191.0500030517578,99060000,0,1.53,191.44774365077166,-0.000692034531556529,0.06974423857161338,0.16235364091253035,0.17172203708541778,0.25153718941465275,0.14329198449034464,0.14507639888062052
1985-07-10,192.3699951171875,108200000,0,1.52,191.6783065173756,0.0012043122692766417,0.07035358521631241,0.16291852597015022,0.17622880962482657,0.2579994556533205,0.14407627073018636,0.14943245305674902
1985-07-11,192.94000244140625,122800000,0,1.49,191.99373049838326,0.001645590399553365,0.07045531985635312,0.15870779548235525,0.1797028243779084,0.2649210821925121,0.14559962194320808,0.152618357042287
1985-07-12,193.2899932861328,120300000,0,1.45,192.31779619532065,0.0016878972875633558,0.07049706291008695,0.1568000686908264,0.18163512127205106,0.26894380655633765,0.1485138472891796,0.1585314579580659
1985-07-15,192.72000122070312,103900000,0,1.46,192.41834745166628,0.0005228390629201662,0.06917138702109638,0.15003741150373107,0.17967198184779565,0.26951799161063406,0.14957648377018962,0.16272929030978234
1985-07-16,194.72000122070312,132500000,0,1.48,192.9937608939255,0.00299042918661252,0.07053893260813027,0.1474839004689028,0.1783985554938008,0.2716113480982134,0.15224311404054136,0.16738529862369966
1985-07-17,195.64999389648438,159900000,0,1.49,193.65781914456522,0.0034408275561028656,0.07213681487666435,0.1463181277584611,0.1806443432459588,0.2767670694387565,0.15611107420759662,0.16441402001486072
1985-07-18,194.3800048828125,131400000,0,1.54,193.83836557912704,0.0009322961260191942,0.07282142949992321,0.14435385918659183,0.18154197146722528,0.2807190481410924,0.15799770340445973,0.160707696369095
1985-07-19,195.1300048828125,114800000,0,1.52,194.16127540504843,0.0016658715881998631,0.0739710000580136,0.1429988430553779,0.17626045415324465,0.2866806880249173,0.1619762592431262,0.1593613311121449
1985-07-22,194.35000610351562,93540000,0,1.51,194.20845807966523,0.00024300764670193153,0.07436301161699221,0.1343286793539542,0.17141289234917045,0.29116653433810846,0.16614192154243868,0.15609244804051703
1985-07-23,192.5500030517578,143600000,0,1.5,193.7938443226884,-0.002134890318766458,0.07042041044261449,0.12489333858819873,0.16615111617900147,0.2939872164183539,0.16470013825494378,0.14927480112172575
1985-07-24,191.5800018310547,128600000,0,1.52,193.24038369977998,-0.002855924680387867,0.06557501998465143,0.11356468083683602,0.16123525022749274,0.2923084393348929,0.16408393418158873,0.14774989884649736
1985-07-25,192.05999755859375,123300000,0,1.56,192.94528716448343,-0.001527095577263049,0.06090349329305855,0.10679863933346789,0.1580863237923309,0.28915203536278167,0.16539892195333072,0.15168249065672756
1985-07-26,192.39999389648438,107000000,0,1.61,192.80896384748368,-0.0007065387240245968,0.05970067250996802,0.10124305850693172,0.15778407125106364,0.28497521786987745,0.16743410425610228,0.15947383320739328
1985-07-29,189.60000610351562,95960000,0,1.64,192.0067244114917,-0.00416079947728254,0.057204035587386404,0.09304478990320098,0.15512179636772716,0.2793276753760827,0.16661388682509193,0.16207460119096617
1985-07-30,189.92999267578125,102300000,0,1.62,191.48754147756406,-0.002703983079337169,0.05694597636718601,0.08465900221580935,0.15450234066357327,0.2746455948698767,0.16553898477532902,0.16460206296379565
1985-07-31,190.9199981689453,124200000,0,1.56,191.34565565040936,-0.0007409663629283081,0.06026029942740929,0.07950117184223293,0.15194799809046988,0.2655885153552491,0.16743061518830404,0.16548134701959527
1985-08-01,192.11000061035156,121500000,0,1.47,191.5367418903949,0.0009986442563119091,0.06347065713101863,0.07696979410633631,0.15312643253650848,0.2527683579630946,0.16956555530563655,0.17172561900787753
1985-08-02,191.47999572753906,87860000,0,1.51,191.5225553496809,-7.406694179912243e-05,0.06342928800172887,0.07570728735040566,0.15063744806797597,0.23359520835343117,0.17460256245044548,0.1747389259495029
1985-08-05,190.6199951171875,79610000,0,1.51,191.29691529155755,-0.0011781383018381053,0.06233715631882797,0.07097122740597706,0.1476083186637287,0.2177404662887934,0.18223315678791607,0.1803307195084436
1985-08-06,187.92999267578125,104000000,0,1.52,190.45518463761346,-0.004400126644286018,0.056653097366180294,0.0632973253443303,0.13933227788013758,0.2016193043856922,0.1826403398457226,0.1786653914064078
1985-08-07,187.67999267578125,100000000,0,1.47,189.7613866471554,-0.0036428411848077324,0.052254846466349036,0.057486741267459784,0.12969749646983741,0.19113367327533082,0.18790733400806414,0.17445430976839904
1985-08-08,188.9499969482422,102900000,0,1.44,189.5585392224271,-0.0010689604893406868,0.04882963165516663,0.052873510528872236,0.12648706906634222,0.1783433290244174,0.19472277903899138,0.1732607627991256
1985-08-09,188.32000732421875,81750000,0,1.42,189.248906247875,-0.001633442501837279,0.042004509587371563,0.04802374896139039,0.12396915094508087,0.1681561705908281,0.1972292781287297,0.17026788622722644
1985-08-12,187.6300048828125,77340000,0,1.43,188.84418090660935,-0.0021385874787330783,0.0355142531246575,0.04587937225408756,0.12285840006057502,0.1595322302482245,0.20059774980536949,0.16419115053237832
1985-08-13,187.3000030517578,80300000,0,1.5,188.45813644289646,-0.002044248659712755,0.0312733313383593,0.04374161663414222,0.12193329977510525,0.15440168282012512,0.199443210212207,0.15966763114406612
1985-08-14,187.41000366210938,85780000,0,1.42,188.19610324769968,-0.0013904053183513287,0.027314146067800138,0.03827973819073338,0.1237286943542446,0.15359471094390886,0.19943843349704604,0.1531245686718068
1985-08-15,187.25999450683594,86100000,0,1.4,187.96207606248373,-0.0012435283259182306,0.02259301095872268,0.03534298969554284,0.12482421645436492,0.15104686868220063,0.19942513829495345,0.1510829252202439
1985-08-16,186.10000610351562,87910000,0,1.36,187.4965585727417,-0.0024766564590789075,0.015075394949276566,0.03270158365184184,0.12407918935537077,0.14671552809792576,0.1983091380663673,0.14702305123160353
1985-08-19,186.3800048828125,67930000,0,1.34,187.2174201502594,-0.0014887655784573406,0.006740312012685656,0.031489785222264866,0.12696647585184873,0.14250589375820844,0.2000293413742411,0.14378239290671524
1985-08-20,188.0800018310547,91230000,0,1.34,187.4330655704582,0.0011518448444902685,0.0029435103700634624,0.03313607617648384,0.13344155989129258,0.13694536102395394,0.20469474497562246,0.1466983975416032
1985-08-21,189.16000366210938,94880000,0,1.3,187.864800093371,0.0023034064005664767,0.0030035440859212947,0.03727603518979494,0.13809349764567846,0.1357693480805897,0.2099884857350638,0.1532281673579552
1985-08-22,187.36000061035156,90600000,0,1.29,187.73860022261613,-0.0006717590027091047,0.0019315451464687605,0.039094450622355836,0.1382939549921527,0.13207628302835195,0.20481392227849238,0.15611445132232626
1985-08-23,187.1699981689453,75270000,0,1.27,187.59644970919842,-0.0007571725433616061,-4.559526996217311e-05,0.04038817259753391,0.13401106788871164,0.1283709731682845,0.19722444885885193,0.155679525860003
1985-08-26,187.30999755859375,70290000,0,1.3,187.52483667154723,-0.00038173983442757464,-0.0007668628172540215,0.03875805669559629,0.13336809784434522,0.12762523059808073,0.19652457583710925,0.15537299900265444
1985-08-27,188.10000610351562,82140000,0,1.31,187.66862902953932,0.0007667910050972448,-1.563254666314684e-05,0.039292507792310305,0.13281311484374192,0.12662800922077677,0.1968017597892988,0.15577247815483264
1985-08-28,188.8300018310547,88530000,0,1.31,187.95897222991815,0.0015471056717375475,0.001426812547468792,0.040027039040653856,0.135672820591898,0.12750041097985854,0.19601897351189113,0.15396289879563052
1985-08-29,188.92999267578125,85660000,0,1.31,188.2017273413839,0.0012915324476705514,0.00024366762072869363,0.03777428823586115,0.13988505163468412,0.12913292500478457,0.19360249727434886,0.153066356173291
1985-08-30,188.6300048828125,81620000,0,1.32,188.30879672674104,0.0005689075592962833,-0.0007329119242029947,0.03735124236484433,0.1431747978523492,0.12977208517162797,0.19387528680361843,0.15058269246980927
1985-09-03,187.91000366210938,81190000,0,1.29,188.2090984605831,-0.000529440301732742,-0.0033682810459435553,0.0358013182224437,0.145881484288779,0.13222830134839536,0.19604705279758194,0.1425974577858422
1985-09-04,187.3699951171875,85510000,0,1.31,187.9993226247342,-0.001114589239121444,-0.0062089165022097825,0.03614921939365723,0.14611904974304757,0.13427394627544142,0.20003173648065853,0.13573967747214133
1985-09-05,187.27000427246094,94480000,0,1.35,187.81699303666588,-0.0009698417288037664,-0.009641266440926999,0.037904965252656186,0.1483876428094486,0.13333491420006727,0.20169059152077629,0.1308130685487292
1985-09-06,188.24000549316406,95040000,0,1.35,187.9227461507904,0.0005630646748979728,-0.009128796306547171,0.04116162251861888,0.150420744017973,0.13628828816523542,0.2061176038232233,0.13003838864518302
1985-09-09,188.25,89850000,0,1.36,188.0045596130928,0.0004353568898824989,-0.008509124751106434,0.04407819602437235,0.15284708549067294,0.1387160142684718,0.2056135320932697,0.1319217467718825
1985-09-10,186.89999389648438,104700000,0,1.38,187.72841818394068,-0.0014688017658742725,-0.00921032362280294,0.04313482337085084,0.15159245817531164,0.1381675527327182,0.20222562910883202,0.13246359196535007
1985-09-11,185.02999877929688,100400000,0,1.38,187.05381333277973,-0.0035935148108474646,-0.010337332263336219,0.0419564173252398,0.14735980837041351,0.13452322444598153,0.19671891782078044,0.12910913616797726
1985-09-12,183.69000244140625,107100000,0,1.37,186.21286060993634,-0.004495779625445451,-0.009970724517649132,0.03970695980462158,0.1429021704877944,0.12419691710905179,0.1892379545247489,0.12621673282889367
1985-09-13,182.91000366210938,111400000,0,1.37,185.3871463729796,-0.0044342492470828,-0.01306440162821565,0.038825151441062467,0.13979274024983512,0.11393414640455113,0.1789044483260276,0.11968849604205034
1985-09-16,182.8800048828125,66700000,0,1.38,184.76036100043783,-0.0033809537759470487,-0.014681740949961553,0.037607339738986445,0.13586909541309056,0.10610645153424203,0.17393648549813467,0.1124599061035918
1985-09-17,181.36000061035156,111900000,0,1.36,183.91027090291624,-0.0046010415487311995,-0.018988453749105516,0.0306971587605418,0.12899430496967357,0.10000749400171771,0.1658042817380101,0.10210358738939695
1985-09-18,181.7100067138672,105700000,0,1.36,183.36020485565396,-0.002990947947396849,-0.020825715764429042,0.02668354175474441,0.11668431961378056,0.09712758663744725,0.1606509477622753,0.09628129976199618
1985-09-19,183.38999938964844,100300000,0,1.3,183.36765348915256,4.062295580697928e-05,-0.020092539965596012,0.02564079999690483,0.1117204736407249,0.09661034425113613,0.16307328096575802,0.09223872574542846
1985-09-20,182.0500030517578,101400000,0,1.35,183.03824087980385,-0.001796459752200441,-0.02508626590911689,0.023431211109906425,0.10730721129956589,0.09717165707831676,0.16245458976213545,0.0876404276956455
1985-09-23,184.3000030517578,104800000,0,1.5,183.35368142279233,0.0017233586898139919,-0.02522571909871707,0.02645417855839982,0.10886387220174054,0.10161689829394316,0.16591736890538877,0.08664031722624221
1985-09-24,182.6199951171875,97870000,0,1.51,183.1702598463911,-0.0010003702951471016,-0.028320641437631577,0.025711905603373664,0.10540268472633962,0.10187287538693623,0.1646793614392843,0.08604321434457374
1985-09-25,180.66000366210938,92120000,0,1.56,182.54269580032067,-0.003426124124062069,-0.033637532272325577,0.020823855280720505,0.10034472024321284,0.0980240482848378,0.1558951277648346,0.08337953069100479
1985-09-26,181.2899932861328,106100000,0,1.5,182.2295201717737,-0.0017156294705407138,-0.0382653249619378,0.0180463088689351,0.09869853098862325,0.09496544778186666,0.15100257635480396,0.0835526197993599
1985-09-30,182.0800018310547,103600000,0,1.43,182.19214058659392,-0.00020512365474334437,-0.04145989688474816,0.01548206694416554,0.09781034799293375,0.09527539985126765,0.14921027999764092,0.08673544005729572
1985-10-01,185.07000732421875,130200000,0,1.46,182.91160727100012,0.003948944680543187,-0.04064937532640611,0.01686295691620865,0.10002378540948387,0.10245654792050285,0.15476240315181067,0.09403011627649938
1985-10-02,184.05999755859375,147300000,0,1.46,183.1987048428985,0.0015695973381997241,-0.04083904997964494,0.017537426241778897,0.10325931727610183,0.10806516178941705,0.15792293704207028,0.0972578341944279
1985-10-03,184.36000061035156,127500000,0,1.48,183.48902878476176,0.0015847488775218022,-0.03988589051942526,0.02046953505779814,0.10747916581406836,0.11469586189120262,0.16099299626427532,0.09771544060910253
1985-10-04,183.22000122070312,101200000,0,1.52,183.4217718937471,-0.0003665444820331043,-0.04200270256574268,0.02120074492566615,0.11042716871302405,0.11715305326882808,0.16611026308892995,0.09220892163466887
1985-10-07,181.8699951171875,95550000,0,1.45,183.03382769960717,-0.0021150389625755883,-0.04461051103299929,0.021292292360671317,0.10965938818232046,0.1173538110398451,0.16700795416055025,0.08527262519896839
1985-10-08,181.8699951171875,97170000,0,1.4,182.74286955400225,-0.0015896413753769822,-0.04546866905179281,0.02110439181793855,0.10950296789273217,0.11844539556048828,0.16774059572685163,0.07716437470390769
1985-10-09,182.52000427246094,99140000,0,1.4,182.68715323361693,-0.00030488916213977646,-0.046907516281419315,0.020145956990902603,0.10836890627924123,0.12105483758667557,0.16854699993806133,0.0757450048732129
1985-10-10,182.77999877929688,90910000,0,1.39,182.7103646200369,0.0001270553840766464,-0.04835244283367124,0.01869619019699975,0.10268144304036553,0.12266131100145516,0.17119953915057917,0.07620464292077944
1985-10-11,184.27999877929688,96370000,0,1.38,183.1027731598519,0.0021477081534539977,-0.04791560228835945,0.019203551392830143,0.10137129667228972,0.12501636275122197,0.17047511563810192,0.07836180699556716
1985-10-14,186.3699951171875,78540000,0,1.37,183.91957864918578,0.004460912717148213,-0.044168183102265335,0.021948029431445804,0.09924234853797897,0.12756801375293003,0.174053967314447,0.08307207705392661
1985-10-15,186.0800018310547,110400000,0,1.36,184.459684444653,0.002936641109304805,-0.044219442171309686,0.02320029818552949,0.09674280248960931,0.12629042871438778,0.17437829569082108,0.0852666712159551
