"Open","High","Low","Close","Volume","Adjusted","Date"
470.420013,489.190002,469.290009,487.390015,6330100000,487.390015,"1995-02-28"
487.390015,508.149994,479.700012,500.709991,7792400000,500.709991,"1995-03-31"
500.700012,515.289978,500.200012,514.710022,6307030000,514.710022,"1995-04-28"
514.76001,533.409973,513.030029,533.400024,7555690000,533.400024,"1995-05-31"
533.400024,551.070007,526,544.75,7555650000,544.75,"1995-06-30"
544.75,565.400024,542.51001,562.059998,7307960000,562.059998,"1995-07-31"
562.059998,565.619995,553.039978,561.880005,7146620000,561.880005,"1995-08-31"
561.880005,587.609985,561.01001,584.409973,7052830000,584.409973,"1995-09-29"
584.409973,590.659973,571.549988,581.5,8043320000,581.5,"1995-10-31"
581.5,608.690002,581.039978,605.369995,7602150000,605.369995,"1995-11-30"
605.369995,622.880005,605.049988,615.929993,7697540000,615.929993,"1995-12-29"
615.929993,636.179993,597.289978,636.02002,9188050000,636.02002,"1996-01-31"
636.02002,664.22998,633.710022,640.429993,8749960000,640.429993,"1996-02-29"
640.429993,656.969971,627.630005,645.5,8984200000,645.5,"1996-03-29"
645.5,656.679993,624.140015,654.169983,8875580000,654.169983,"1996-04-30"
654.169983,681.099976,630.070007,669.119995,8921140000,669.119995,"1996-05-31"
669.119995,680.320007,658.75,670.630005,7930840000,670.630005,"1996-06-28"
670.630005,675.880005,605.880005,639.950012,8849860000,639.950012,"1996-07-31"
639.950012,670.679993,639.48999,651.98999,7380320000,651.98999,"1996-08-30"
651.98999,690.880005,643.969971,687.330017,8064070000,687.330017,"1996-09-30"
687.309998,714.099976,684.440002,705.27002,9703670000,705.27002,"1996-10-31"
705.27002,762.119995,701.299988,757.02002,8763850000,757.02002,"1996-11-29"
757.02002,761.75,716.690002,740.73999,9089170000,740.73999,"1996-12-31"
740.73999,794.669983,729.549988,786.159973,11635830000,786.159973,"1997-01-31"
786.159973,817.679993,773.429993,790.820007,9715930000,790.820007,"1997-02-28"
790.820007,814.900024,756.130005,757.119995,10120760000,757.119995,"1997-03-31"
757.119995,804.130005,733.539978,801.340027,10454880000,801.340027,"1997-04-30"
801.340027,851.869995,793.210022,848.280029,10106650000,848.280029,"1997-05-30"
848.280029,902.090027,838.820007,885.140015,10857950000,885.140015,"1997-06-30"
885.140015,957.72998,884.539978,954.309998,11958120000,954.309998,"1997-07-31"
954.289978,964.169983,893.340027,899.469971,10606100000,899.469971,"1997-08-29"
899.469971,960.590027,899.469971,947.280029,1.1383e+10,947.280029,"1997-09-30"
947.280029,983.119995,855.27002,914.619995,14017260000,914.619995,"1997-10-31"
914.619995,964.549988,900.609985,955.400024,10173620000,955.400024,"1997-11-28"
955.400024,986.25,924.919983,970.429993,11958880000,970.429993,"1997-12-31"
970.429993,992.650024,912.830017,980.280029,12733830000,980.280029,"1998-01-30"
980.280029,1051.660034,980.280029,1049.339966,11656550000,1049.339966,"1998-02-27"
1049.339966,1113.069946,1030.869995,1101.75,13719590000,1101.75,"1998-03-31"
1101.75,1132.97998,1076.699951,1111.75,13656060000,1111.75,"1998-04-30"
1111.75,1130.52002,1074.390015,1090.819946,11477140000,1090.819946,"1998-05-29"
1090.819946,1145.150024,1074.670044,1133.839966,13551970000,1133.839966,"1998-06-30"
1133.839966,1190.579956,1114.300049,1120.670044,14194800000,1120.670044,"1998-07-31"
1120.670044,1121.790039,957.280029,957.280029,15071550000,957.280029,"1998-08-31"
957.280029,1066.109985,939.97998,1017.01001,16714080000,1017.01001,"1998-09-30"
1017.01001,1103.780029,923.320007,1098.670044,18001650000,1098.670044,"1998-10-30"
1098.670044,1192.969971,1098.670044,1163.630005,13451280000,1163.630005,"1998-11-30"
1163.630005,1244.930054,1136.890015,1229.22998,15181450000,1229.22998,"1998-12-31"
1229.22998,1280.369995,1205.459961,1279.640015,16213500000,1279.640015,"1999-01-29"
1279.640015,1283.839966,1211.890015,1238.329956,14555860000,1238.329956,"1999-02-26"
1238.329956,1323.819946,1216.030029,1286.369995,18002500000,1286.369995,"1999-03-31"
1286.369995,1371.560059,1282.560059,1335.180054,18523200000,1335.180054,"1999-04-30"
1335.180054,1375.97998,1277.310059,1301.839966,15880260000,1301.839966,"1999-05-28"
1301.839966,1372.930054,1277.469971,1372.709961,16079170000,1372.709961,"1999-06-30"
1372.709961,1420.329956,1328.48999,1328.719971,15332930000,1328.719971,"1999-07-30"
1328.719971,1382.839966,1267.72998,1320.410034,15818550000,1320.410034,"1999-08-31"
1320.410034,1361.390015,1256.26001,1282.709961,16438700000,1282.709961,"1999-09-30"
1282.709961,1373.170044,1233.699951,1362.930054,1.8832e+10,1362.930054,"1999-10-29"
1362.930054,1425.310059,1346.410034,1388.910034,18384820000,1388.910034,"1999-11-30"
1388.910034,1473.099976,1387.380005,1469.25,19640690000,1469.25,"1999-12-31"
1469.25,1478,1350.140015,1394.459961,21494400000,1394.459961,"2000-01-31"
1394.459961,1444.550049,1325.069946,1366.420044,2.0912e+10,1366.420044,"2000-02-29"
1366.420044,1552.869995,1346.619995,1498.579956,26156200000,1498.579956,"2000-03-31"
1498.579956,1527.189941,1339.400024,1452.430054,20106460000,1452.430054,"2000-04-28"
1452.430054,1481.51001,1361.089966,1420.599976,19898300000,1420.599976,"2000-05-31"
1420.599976,1488.930054,1420.599976,1454.599976,21738300000,1454.599976,"2000-06-30"
1454.599976,1517.319946,1413.890015,1430.829956,19089100000,1430.829956,"2000-07-31"
1430.829956,1525.209961,1425.430054,1517.680054,20363700000,1517.680054,"2000-08-31"
1517.680054,1530.089966,1419.439941,1436.51001,20838300000,1436.51001,"2000-09-29"
1436.52002,1454.819946,1305.790039,1429.400024,25951400000,1429.400024,"2000-10-31"
1429.400024,1438.459961,1294.900024,1314.949951,20532300000,1314.949951,"2000-11-30"
1314.949951,1389.050049,1254.069946,1320.280029,23610800000,1320.280029,"2000-12-29"
1320.280029,1383.369995,1274.619995,1366.01001,27829800000,1366.01001,"2001-01-31"
1366.01001,1376.380005,1215.439941,1239.939941,21644400000,1239.939941,"2001-02-28"
1239.939941,1267.420044,1081.189941,1160.329956,27806610000,1160.329956,"2001-03-30"
1160.329956,1269.300049,1091.98999,1249.459961,25409990000,1249.459961,"2001-04-30"
1249.459961,1315.930054,1232,1255.819946,24525900000,1255.819946,"2001-05-31"
1255.819946,1286.619995,1203.030029,1224.380005,24748030000,1224.380005,"2001-06-29"
1224.420044,1239.780029,1165.540039,1211.22998,23793710000,1211.22998,"2001-07-31"
1211.22998,1226.27002,1124.869995,1133.579956,23359200000,1133.579956,"2001-08-31"
1133.579956,1155.400024,944.75,1040.939941,25025290000,1040.939941,"2001-09-28"
1040.939941,1110.609985,1026.76001,1059.780029,29951280000,1059.780029,"2001-10-31"
1059.780029,1163.380005,1054.310059,1139.449951,2.633e+10,1139.449951,"2001-11-30"
1139.449951,1173.619995,1114.530029,1148.079956,25128570000,1148.079956,"2001-12-31"
1148.079956,1176.969971,1081.660034,1130.199951,29746200000,1130.199951,"2002-01-31"
1130.199951,1130.199951,1074.359985,1106.72998,26047600000,1106.72998,"2002-02-28"
1106.72998,1173.939941,1106.72998,1147.390015,26563200000,1147.390015,"2002-03-28"
1147.390015,1147.839966,1063.459961,1076.920044,28568900000,1076.920044,"2002-04-30"
1076.920044,1106.589966,1048.959961,1067.140015,26905500000,1067.140015,"2002-05-31"
1067.140015,1070.73999,952.919983,989.820007,29981510000,989.820007,"2002-06-28"
989.820007,994.460022,775.679993,911.619995,42228720000,911.619995,"2002-07-31"
911.619995,965,833.440002,916.070007,29298400000,916.070007,"2002-08-30"
916.070007,924.02002,800.200012,815.280029,27723710000,815.280029,"2002-09-30"
815.280029,907.440002,768.630005,885.76001,37856310000,885.76001,"2002-10-31"
885.76001,941.820007,872.049988,936.309998,29200960000,936.309998,"2002-11-29"
936.309998,954.280029,869.450012,879.820007,25993640000,879.820007,"2002-12-31"
879.820007,935.049988,840.340027,855.700012,30749580000,855.700012,"2003-01-31"
855.700012,864.640015,806.289978,841.150024,25235300000,841.150024,"2003-02-28"
841.150024,895.900024,788.900024,848.179993,30080030000,848.179993,"2003-03-31"
848.179993,924.23999,847.849976,916.919983,29669610000,916.919983,"2003-04-30"
916.919983,965.380005,902.830017,963.590027,30952100000,963.590027,"2003-05-30"
963.590027,1015.330017,963.590027,974.5,31219400000,974.5,"2003-06-30"
974.5,1015.409973,962.099976,990.309998,31553200000,990.309998,"2003-07-31"
990.309998,1011.01001,960.840027,1008.01001,24881470000,1008.01001,"2003-08-29"
1008.01001,1040.290039,990.359985,995.969971,29940110000,995.969971,"2003-09-30"
995.969971,1053.790039,995.969971,1050.709961,32298500000,1050.709961,"2003-10-31"
1050.709961,1063.650024,1031.199951,1058.199951,24463220000,1058.199951,"2003-11-28"
1058.199951,1112.560059,1053.410034,1111.920044,27839130000,1111.920044,"2003-12-31"
1111.920044,1155.380005,1105.079956,1131.130005,3.282e+10,1131.130005,"2004-01-30"
1131.130005,1158.97998,1124.439941,1144.939941,27985600000,1144.939941,"2004-02-27"
1144.939941,1163.22998,1087.160034,1126.209961,33597900000,1126.209961,"2004-03-31"
1126.209961,1150.569946,1107.22998,1107.300049,31611900000,1107.300049,"2004-04-30"
1107.300049,1127.73999,1076.319946,1120.680054,29326400000,1120.680054,"2004-05-28"
1120.680054,1146.339966,1113.319946,1140.839966,27529500000,1140.839966,"2004-06-30"
1140.839966,1140.839966,1078.780029,1101.719971,29285600000,1101.719971,"2004-07-30"
1101.719971,1109.680054,1060.719971,1104.23999,26586800000,1104.23999,"2004-08-31"
1104.23999,1131.540039,1099.180054,1114.579956,26829870000,1114.579956,"2004-09-30"
1114.579956,1142.050049,1090.290039,1130.199951,3.1511e+10,1130.199951,"2004-10-29"
1130.199951,1188.459961,1127.599976,1173.819946,30460280000,1173.819946,"2004-11-30"
1173.780029,1217.329956,1173.780029,1211.920044,31102500000,1211.920044,"2004-12-31"
1211.920044,1217.800049,1163.75,1181.27002,31498800000,1181.27002,"2005-01-31"
1181.27002,1212.439941,1180.949951,1203.599976,29297410000,1203.599976,"2005-02-28"
1203.599976,1229.109985,1163.689941,1180.589966,39014150000,1180.589966,"2005-03-31"
1180.589966,1191.880005,1136.150024,1156.849976,43424270000,1156.849976,"2005-04-29"
1156.849976,1199.560059,1146.180054,1191.5,39321990000,1191.5,"2005-05-31"
1191.5,1219.589966,1188.300049,1191.329956,40334040000,1191.329956,"2005-06-30"
1191.329956,1245.150024,1183.550049,1234.180054,37464670000,1234.180054,"2005-07-29"
1234.180054,1245.859985,1201.069946,1220.329956,42030090000,1220.329956,"2005-08-31"
1220.329956,1243.130005,1205.349976,1228.810059,44777510000,1228.810059,"2005-09-30"
1228.810059,1233.339966,1168.199951,1207.01001,49793790000,1207.01001,"2005-10-31"
1207.01001,1270.640015,1201.069946,1249.47998,45102870000,1249.47998,"2005-11-30"
1249.47998,1275.800049,1246.589966,1248.290039,41756130000,1248.290039,"2005-12-30"
1248.290039,1294.900024,1245.73999,1280.079956,49211650000,1280.079956,"2006-01-31"
1280.079956,1297.569946,1253.609985,1280.660034,42859940000,1280.660034,"2006-02-28"
1280.660034,1310.880005,1268.420044,1294.869995,50905040000,1294.869995,"2006-03-31"
1302.880005,1318.160034,1280.73999,1310.609985,43308430000,1310.609985,"2006-04-28"
1310.609985,1326.699951,1245.339966,1270.089966,54312830000,1270.089966,"2006-05-31"
1270.050049,1290.680054,1219.290039,1270.199951,54873260000,1270.199951,"2006-06-30"
1270.060059,1280.420044,1224.540039,1276.660034,46348220000,1276.660034,"2006-07-31"
1278.530029,1306.73999,1261.300049,1303.819946,50485620000,1303.819946,"2006-08-31"
1303.800049,1340.280029,1290.930054,1335.849976,49001440000,1335.849976,"2006-09-29"
1335.819946,1389.449951,1327.099976,1377.939941,56793620000,1377.939941,"2006-10-31"
1377.76001,1407.890015,1360.97998,1400.630005,55343930000,1400.630005,"2006-11-30"
1400.630005,1431.810059,1385.930054,1418.300049,47578780000,1418.300049,"2006-12-29"
1418.030029,1441.609985,1403.969971,1438.23999,56686200000,1438.23999,"2007-01-31"
1437.900024,1461.569946,1389.420044,1406.819946,51844990000,1406.819946,"2007-02-28"
1406.800049,1438.890015,1363.97998,1420.859985,67622250000,1420.859985,"2007-03-30"
1420.829956,1498.02002,1416.369995,1482.369995,57032470000,1482.369995,"2007-04-30"
1482.369995,1535.560059,1476.699951,1530.619995,64958050000,1530.619995,"2007-05-31"
1530.619995,1540.560059,1484.180054,1503.349976,65322800000,1503.349976,"2007-06-29"
1504.660034,1555.900024,1454.25,1455.27002,70337430000,1455.27002,"2007-07-31"
1455.180054,1503.890015,1370.599976,1473.98999,91381760000,1473.98999,"2007-08-31"
1473.959961,1538.73999,1439.290039,1526.75,57809700000,1526.75,"2007-09-28"
1527.290039,1576.089966,1489.560059,1549.380005,76022580000,1549.380005,"2007-10-31"
1545.790039,1545.790039,1406.099976,1481.140015,86246950000,1481.140015,"2007-11-30"
1479.630005,1523.569946,1435.650024,1468.359985,64821670000,1468.359985,"2007-12-31"
1467.969971,1471.77002,1270.050049,1378.550049,98475340000,1378.550049,"2008-01-31"
1378.599976,1396.02002,1316.75,1330.630005,78536130000,1330.630005,"2008-02-29"
1330.449951,1359.680054,1256.97998,1322.699951,93189170000,1322.699951,"2008-03-31"
1326.410034,1404.569946,1324.349976,1385.589966,85978630000,1385.589966,"2008-04-30"
1385.969971,1440.23999,1373.069946,1400.380005,80990480000,1400.380005,"2008-05-30"
1399.619995,1404.050049,1272,1280,96614040000,1280,"2008-06-30"
1276.689941,1292.170044,1200.439941,1267.380005,124980570000,1267.380005,"2008-07-31"
1269.420044,1313.150024,1247.449951,1282.829956,86266010000,1282.829956,"2008-08-29"
1287.829956,1303.040039,1106.420044,1166.359985,140007320000,1166.359985,"2008-09-30"
1164.170044,1167.030029,839.799988,968.75,159823030000,968.75,"2008-10-31"
968.669983,1007.51001,741.02002,896.23999,115660210000,896.23999,"2008-11-28"
888.609985,918.849976,815.690002,903.25,112884470000,903.25,"2008-12-31"
902.98999,943.849976,804.299988,825.880005,112090640000,825.880005,"2009-01-30"
823.090027,875.01001,734.52002,735.090027,124492210000,735.090027,"2009-02-27"
729.570007,832.97998,666.789978,797.869995,161843640000,797.869995,"2009-03-31"
793.590027,888.700012,783.320007,872.809998,138855320000,872.809998,"2009-04-30"
872.73999,930.169983,866.099976,919.140015,131614940000,919.140015,"2009-05-29"
923.26001,956.22998,888.859985,919.320007,112653150000,919.320007,"2009-06-30"
920.820007,996.679993,869.320007,987.47998,106635790000,987.47998,"2009-07-31"
990.219971,1039.469971,978.51001,1020.619995,116059270000,1020.619995,"2009-08-31"
1019.52002,1080.150024,991.969971,1057.079956,112295490000,1057.079956,"2009-09-30"
1054.910034,1101.359985,1019.950012,1036.189941,113410990000,1036.189941,"2009-10-30"
1036.180054,1113.689941,1029.380005,1095.630005,84981530000,1095.630005,"2009-11-30"
1098.890015,1130.380005,1085.890015,1115.099976,89515330000,1115.099976,"2009-12-31"
1116.560059,1150.449951,1071.589966,1073.869995,90947580000,1073.869995,"2010-01-29"
1073.890015,1112.420044,1044.5,1104.48999,84561340000,1104.48999,"2010-02-26"
1105.359985,1180.689941,1105.359985,1169.430054,103683550000,1169.430054,"2010-03-31"
1171.22998,1219.800049,1170.689941,1186.689941,116741910000,1186.689941,"2010-04-30"
1188.579956,1205.130005,1040.780029,1089.410034,127662780000,1089.410034,"2010-05-28"
1087.300049,1131.22998,1028.329956,1030.709961,110106750000,1030.709961,"2010-06-30"
1031.099976,1120.949951,1010.909973,1101.599976,94778110000,1101.599976,"2010-07-30"
1107.530029,1129.23999,1039.699951,1049.329956,85738250000,1049.329956,"2010-08-31"
1049.719971,1157.160034,1049.719971,1141.199951,79589450000,1141.199951,"2010-09-30"
1143.48999,1196.140015,1131.869995,1183.26001,89536270000,1183.26001,"2010-10-29"
1185.709961,1227.079956,1173,1180.550049,87151070000,1180.550049,"2010-11-30"
1186.599976,1262.599976,1186.599976,1257.640015,80984530000,1257.640015,"2010-12-31"
1257.619995,1302.670044,1257.619995,1286.119995,92164940000,1286.119995,"2011-01-31"
1289.140015,1344.069946,1289.140015,1327.219971,59223660000,1327.219971,"2011-02-28"
1328.640015,1332.280029,1249.050049,1325.829956,89507640000,1325.829956,"2011-03-31"
1329.47998,1364.560059,1294.699951,1363.609985,77364810000,1363.609985,"2011-04-29"
1365.209961,1370.579956,1311.800049,1345.199951,81708980000,1345.199951,"2011-05-31"
1345.199951,1345.199951,1258.069946,1320.640015,86122730000,1320.640015,"2011-06-30"
1320.640015,1356.47998,1282.859985,1292.280029,81102170000,1292.280029,"2011-07-29"
1292.589966,1307.380005,1101.540039,1218.890015,108419170000,1218.890015,"2011-08-31"
1219.119995,1229.290039,1114.219971,1131.420044,102786820000,1131.420044,"2011-09-30"
1131.209961,1292.660034,1074.77002,1253.300049,98063670000,1253.300049,"2011-10-31"
1251,1277.550049,1158.660034,1246.959961,84275050000,1246.959961,"2011-11-30"
1246.910034,1269.369995,1202.369995,1257.599976,74742430000,1257.599976,"2011-12-30"
1258.859985,1333.469971,1258.859985,1312.410034,79567560000,1312.410034,"2012-01-31"
1312.449951,1378.040039,1312.449951,1365.680054,78385710000,1365.680054,"2012-02-29"
1365.900024,1419.150024,1340.030029,1408.469971,83899660000,1408.469971,"2012-03-30"
1408.469971,1422.380005,1357.380005,1397.910034,74761710000,1397.910034,"2012-04-30"
1397.859985,1415.319946,1291.97998,1310.329956,86920490000,1310.329956,"2012-05-31"
1309.869995,1363.459961,1266.73999,1362.160034,81582440000,1362.160034,"2012-06-29"
1362.329956,1391.73999,1325.410034,1379.319946,73103810000,1379.319946,"2012-07-31"
1379.319946,1426.680054,1354.650024,1406.579956,70283810000,1406.579956,"2012-08-31"
1406.540039,1474.51001,1396.560059,1440.670044,69784280000,1440.670044,"2012-09-28"
1440.900024,1470.959961,1403.280029,1412.160034,71752320000,1412.160034,"2012-10-31"
1412.199951,1434.27002,1343.349976,1416.180054,71489310000,1416.180054,"2012-11-30"
1416.339966,1448,1398.109985,1426.189941,66388180000,1426.189941,"2012-12-31"
1426.189941,1509.939941,1426.189941,1498.109985,75848510000,1498.109985,"2013-01-31"
1498.109985,1530.939941,1485.01001,1514.680054,69273480000,1514.680054,"2013-02-28"
1514.680054,1570.280029,1501.47998,1569.189941,68527110000,1569.189941,"2013-03-28"
1569.180054,1597.569946,1536.030029,1597.569946,7.7098e+10,1597.569946,"2013-04-30"
1597.550049,1687.180054,1581.280029,1630.73999,76447250000,1630.73999,"2013-05-31"
1631.709961,1654.189941,1560.329956,1606.280029,74946790000,1606.280029,"2013-06-28"
1609.780029,1698.780029,1604.569946,1685.72998,68106820000,1685.72998,"2013-07-31"
1689.420044,1709.670044,1627.469971,1632.969971,64802810000,1632.969971,"2013-08-30"
1635.949951,1729.859985,1633.410034,1681.550049,66174410000,1681.550049,"2013-09-30"
1682.410034,1775.219971,1646.469971,1756.540039,76647400000,1756.540039,"2013-10-31"
1758.699951,1813.550049,1746.199951,1805.810059,63628190000,1805.810059,"2013-11-29"
1806.550049,1849.439941,1767.98999,1848.359985,64958820000,1848.359985,"2013-12-31"
1845.859985,1850.839966,1770.449951,1782.589966,75871910000,1782.589966,"2014-01-31"
1782.680054,1867.920044,1737.920044,1859.449951,69725590000,1859.449951,"2014-02-28"
1857.680054,1883.969971,1834.439941,1872.339966,71885030000,1872.339966,"2014-03-31"
1873.959961,1897.280029,1814.359985,1883.949951,71595810000,1883.949951,"2014-04-30"
1884.390015,1924.030029,1859.790039,1923.569946,63623630000,1923.569946,"2014-05-30"
1923.869995,1968.170044,1915.97998,1960.22998,63283380000,1960.22998,"2014-06-30"
1962.290039,1991.390015,1930.670044,1930.670044,66524690000,1930.670044,"2014-07-31"
1929.800049,2005.040039,1904.780029,2003.369995,58131140000,2003.369995,"2014-08-29"
2004.069946,2019.26001,1964.040039,1972.290039,6.6706e+10,1972.290039,"2014-09-30"
1971.439941,2018.189941,1820.660034,2018.050049,93714040000,2018.050049,"2014-10-31"
2018.209961,2075.76001,2001.01001,2067.560059,63600190000,2067.560059,"2014-11-28"
2065.780029,2093.550049,1972.560059,2058.899902,80743820000,2058.899902,"2014-12-31"
2058.899902,2072.360107,1988.119995,1994.98999,77330040000,1994.98999,"2015-01-30"
1996.670044,2119.590088,1980.900024,2104.5,68775560000,2104.5,"2015-02-27"
2105.22998,2117.52002,2039.689941,2067.889893,76675850000,2067.889893,"2015-03-31"
2067.629883,2125.919922,2048.379883,2085.51001,72060940000,2085.51001,"2015-04-30"
2087.379883,2134.719971,2067.929932,2107.389893,65187730000,2107.389893,"2015-05-29"
2108.639893,2129.870117,2056.320068,2063.110107,73213980000,2063.110107,"2015-06-30"
2067,2132.820068,2044.02002,2103.840088,77920590000,2103.840088,"2015-07-31"
2104.48999,2112.659912,1867.01001,1972.180054,84626790000,1972.180054,"2015-08-31"
1970.089966,2020.859985,1871.910034,1920.030029,79989370000,1920.030029,"2015-09-30"
1919.650024,2094.320068,1893.699951,2079.360107,85844900000,2079.360107,"2015-10-30"
2080.76001,2116.47998,2019.390015,2080.409912,75943590000,2080.409912,"2015-11-30"
2082.929932,2104.27002,1993.26001,2043.939941,83649260000,2043.939941,"2015-12-31"
2038.199951,2038.199951,1812.290039,1940.23999,92409770000,1940.23999,"2016-01-29"
1936.939941,1962.959961,1810.099976,1932.22998,93049560000,1932.22998,"2016-02-29"
1937.089966,2072.209961,1937.089966,2059.73999,92639420000,2059.73999,"2016-03-31"
2056.620117,2111.050049,2033.800049,2065.300049,81124990000,2065.300049,"2016-04-29"
2067.169922,2103.47998,2025.910034,2096.949951,78883600000,2096.949951,"2016-05-31"
2093.939941,2120.550049,1991.680054,2098.860107,86852700000,2098.860107,"2016-06-30"
2099.340088,2177.090088,2074.02002,2173.600098,69530250000,2173.600098,"2016-07-29"
2173.149902,2193.810059,2147.580078,2170.949951,75610310000,2170.949951,"2016-08-31"
2171.330078,2187.870117,2119.120117,2168.27002,77023620000,2168.27002,"2016-09-30"
2164.330078,2169.600098,2114.719971,2126.149902,72915530000,2126.149902,"2016-10-31"
2128.679932,2214.100098,2083.790039,2198.810059,88445380000,2198.810059,"2016-11-30"
2200.169922,2277.530029,2187.439941,2238.830078,75344550000,2238.830078,"2016-12-30"
2251.570068,2300.98999,2245.129883,2278.870117,70576420000,2278.870117,"2017-01-31"
2285.590088,2371.540039,2271.649902,2363.639893,69260940000,2363.639893,"2017-02-28"
2380.129883,2400.97998,2322.25,2362.719971,81664010000,2362.719971,"2017-03-31"
2362.340088,2398.159912,2328.949951,2384.199951,65369860000,2384.199951,"2017-04-28"
2388.5,2418.709961,2352.719971,2411.800049,79719460000,2411.800049,"2017-05-31"
2415.649902,2453.820068,2405.699951,2423.409912,81078810000,2423.409912,"2017-06-30"
2431.389893,2484.040039,2407.699951,2470.300049,63348090000,2470.300049,"2017-07-31"
2477.100098,2490.870117,2417.350098,2471.649902,70784900000,2471.649902,"2017-08-31"
2474.419922,2519.439941,2446.550049,2519.360107,66624120000,2519.360107,"2017-09-29"
2521.199951,2582.97998,2520.399902,2575.26001,71088550000,2575.26001,"2017-10-31"
2583.209961,2657.73999,2557.449951,2647.580078,73416960000,2647.580078,"2017-11-30"
2645.100098,2694.969971,2605.52002,2673.610107,65531700000,2673.610107,"2017-12-29"
2683.72998,2872.870117,2682.360107,2823.810059,77318690000,2823.810059,"2018-01-31"
2816.449951,2835.959961,2532.689941,2713.830078,79933970000,2713.830078,"2018-02-28"
2715.219971,2801.899902,2585.889893,2640.870117,76803890000,2640.870117,"2018-03-29"
2633.449951,2717.48999,2553.800049,2648.050049,70194700000,2648.050049,"2018-04-30"
2642.959961,2742.23999,2594.620117,2705.27002,76011820000,2705.27002,"2018-05-31"
2718.699951,2791.469971,2691.98999,2718.370117,77891360000,2718.370117,"2018-06-29"
2704.949951,2848.030029,2698.949951,2816.290039,64898300000,2816.290039,"2018-07-31"
2821.169922,2916.5,2796.340088,2901.52002,69523070000,2901.52002,"2018-08-31"
2896.959961,2940.909912,2864.120117,2913.97998,63031510000,2913.97998,"2018-09-28"
2926.290039,2939.860107,2603.540039,2711.73999,91930980000,2711.73999,"2018-10-31"
2717.580078,2815.149902,2631.090088,2760.169922,80620020000,2760.169922,"2018-11-30"
2790.5,2800.179932,2346.580078,2506.850098,84162180000,2506.850098,"2018-12-31"
2476.959961,2708.949951,2443.959961,2704.100098,80859870000,2704.100098,"2019-01-31"
2702.320068,2813.48999,2681.830078,2784.48999,70638770000,2784.48999,"2019-02-28"
2798.219971,2860.310059,2722.27002,2834.399902,79159660000,2834.399902,"2019-03-29"
2848.629883,2949.52002,2848.629883,2945.830078,70090370000,2945.830078,"2019-04-30"
2952.330078,2954.129883,2750.52002,2752.060059,77250740000,2752.060059,"2019-05-31"
2751.530029,2964.149902,2728.810059,2941.76001,71250630000,2941.76001,"2019-06-28"
2971.409912,3027.97998,2952.219971,2980.379883,70599470000,2980.379883,"2019-07-31"
2980.320068,3013.590088,2822.120117,2926.459961,80269220000,2926.459961,"2019-08-30"
2909.01001,3021.98999,2891.850098,2976.73999,74178980000,2976.73999,"2019-09-30"
2983.689941,3050.100098,2855.939941,3037.560059,77720640000,3037.560059,"2019-10-31"
3050.719971,3154.26001,3050.719971,3140.97998,72410620000,3140.97998,"2019-11-29"
3143.850098,3247.929932,3070.330078,3230.780029,72325540000,3230.780029,"2019-12-31"
3244.669922,3337.77002,3214.639893,3225.52002,77287980000,3225.52002,"2020-01-31"
3235.659912,3393.52002,2855.840088,2954.219971,84436590000,2954.219971,"2020-02-28"
2974.280029,3136.719971,2191.860107,2584.590088,162185380000,2584.590088,"2020-03-31"
2498.080078,2954.860107,2447.48999,2912.429932,123608160000,2912.429932,"2020-04-30"
2869.090088,3068.669922,2766.639893,3044.310059,107135190000,3044.310059,"2020-05-29"
3038.780029,3233.129883,2965.659912,3100.290039,131458880000,3100.290039,"2020-06-30"
3105.919922,3279.98999,3101.169922,3271.120117,96928130000,3271.120117,"2020-07-31"
3288.26001,3514.77002,3284.530029,3500.310059,82466520000,3500.310059,"2020-08-31"
3507.439941,3588.110107,3209.449951,3363,92310780000,3363,"2020-09-30"
3385.870117,3549.850098,3233.939941,3269.959961,89938980000,3269.959961,"2020-10-30"
3296.199951,3645.98999,3279.73999,3621.629883,101247180000,3621.629883,"2020-11-30"
3645.870117,3760.199951,3633.399902,3756.070068,96375680000,3756.070068,"2020-12-31"
3764.610107,3870.899902,3662.709961,3714.23999,106117800000,3714.23999,"2021-01-29"
3731.169922,3950.429932,3725.620117,3811.149902,99082320000,3811.149902,"2021-02-26"
3842.51001,3994.409912,3723.340088,3972.889893,122371150000,3972.889893,"2021-03-31"
3992.780029,4218.779785,3992.780029,4181.169922,83124090000,4181.169922,"2021-04-30"
4191.97998,4238.040039,4056.879883,4204.109863,88321860000,4204.109863,"2021-05-28"
4216.52002,4302.430176,4164.399902,4297.5,102544180000,4297.5,"2021-06-30"
4300.72998,4429.970215,4233.129883,4395.259766,84255620000,4395.259766,"2021-07-30"
4406.859863,4537.359863,4367.72998,4522.680176,80500760000,4522.680176,"2021-08-31"
4528.799805,4545.850098,4305.910156,4307.540039,85528860000,4307.540039,"2021-09-30"
4317.160156,4608.080078,4278.939941,4605.379883,80253600000,4605.379883,"2021-10-29"
4610.620117,4743.830078,4560,4567,88268840000,4567,"2021-11-30"
4602.819824,4808.930176,4495.120117,4766.180176,92750180000,4766.180176,"2021-12-31"
4778.140137,4818.620117,4222.620117,4515.549805,95562890000,4515.549805,"2022-01-31"
4519.569824,4595.310059,4114.649902,4373.939941,92667710000,4373.939941,"2022-02-28"
4363.140137,4637.299805,4157.870117,4530.410156,123546260000,4530.410156,"2022-03-31"
